source_path,line,pattern,statement_excerpt,classification,v3_action
data_case_manifest.csv,130,UNRESOLVED,"Case3013,3,UNRESOLVED_FROM_SPLITS,LGE+C0+T2,True,True,True,503x492x3,0.7291x0.7291x23,UNREAD_NIFTI_LABEL_ONLY,UNREAD_NIFTI_LABEL_ONLY,UNRESOLVED,3,3227,1025,4252,11539,6229,9238,3,9,1,39451.29738013191,12531.013267627892",机器状态冲突,V3 以 final_state/evidence_state 统一覆盖
data_case_manifest.csv,131,UNRESOLVED,"Case3014,3,UNRESOLVED_FROM_SPLITS,LGE+C0+T2,True,True,True,479x476x5,0.7291x0.7291x14,UNREAD_NIFTI_LABEL_ONLY,UNREAD_NIFTI_LABEL_ONLY,UNRESOLVED,5,3693,3162,6855,18089,16442,12029,1,13,3,27481.586620994916,23530.13184283",机器状态冲突,V3 以 final_state/evidence_state 统一覆盖
data_case_manifest.csv,132,UNRESOLVED,"Case3015,3,UNRESOLVED_FROM_SPLITS,LGE+C0+T2,True,True,True,482x478x5,0.7291x0.7291x14,UNREAD_NIFTI_LABEL_ONLY,UNREAD_NIFTI_LABEL_ONLY,UNRESOLVED,5,4591,2522,7113,26220,14935,12572,2,12,2,34164.089186571844,18767.55236953",机器状态冲突,V3 以 final_state/evidence_state 统一覆盖
data_case_manifest.csv,133,UNRESOLVED,"Case3016,3,UNRESOLVED_FROM_SPLITS,LGE+C0+T2,True,True,True,481x484x4,0.7617x0.7617x14,UNREAD_NIFTI_LABEL_ONLY,UNREAD_NIFTI_LABEL_ONLY,UNRESOLVED,4,2162,2858,5020,12867,12541,8683,1,7,2,17561.960168432415,23215.5791680757",机器状态冲突,V3 以 final_state/evidence_state 统一覆盖
data_case_manifest.csv,134,UNRESOLVED,"Case3017,3,UNRESOLVED_FROM_SPLITS,LGE+C0+T2,True,True,True,479x479x6,0.7291x0.7291x12,UNREAD_NIFTI_LABEL_ONLY,UNREAD_NIFTI_LABEL_ONLY,UNRESOLVED,6,4834,947,5781,23604,13323,10820,1,2,1,30833.463539515393,6040.39924946650",机器状态冲突,V3 以 final_state/evidence_state 统一覆盖
data_case_manifest.csv,135,UNRESOLVED,"Case3018,3,UNRESOLVED_FROM_SPLITS,LGE+C0+T2,True,True,True,494x492x3,0.7292x0.7292x23,UNREAD_NIFTI_LABEL_ONLY,UNREAD_NIFTI_LABEL_ONLY,UNRESOLVED,3,1451,303,1754,8426,6530,6721,1,10,1,17743.893497462166,3705.306498780866,",机器状态冲突,V3 以 final_state/evidence_state 统一覆盖
data_case_manifest.csv,136,UNRESOLVED,"Case3019,3,UNRESOLVED_FROM_SPLITS,LGE+C0+T2,True,True,True,485x480x5,0.7617x0.7617x14,UNREAD_NIFTI_LABEL_ONLY,UNREAD_NIFTI_LABEL_ONLY,UNRESOLVED,5,3690,2272,5962,20415,9384,11144,1,20,1,29973.924233450816,18455.489392520",机器状态冲突,V3 以 final_state/evidence_state 统一覆盖
data_case_manifest.csv,137,UNRESOLVED,"Case3020,3,UNRESOLVED_FROM_SPLITS,LGE+C0+T2,True,True,True,484x477x6,0.7291x0.7291x12,UNREAD_NIFTI_LABEL_ONLY,UNREAD_NIFTI_LABEL_ONLY,UNRESOLVED,6,7151,3002,10153,25351,13580,19752,4,16,1,45612.356809482284,19148.1324488",机器状态冲突,V3 以 final_state/evidence_state 统一覆盖
data_case_manifest.csv,138,UNRESOLVED,"Case3021,3,UNRESOLVED_FROM_SPLITS,LGE+C0+T2,True,True,True,499x506x3,0.7291x0.7291x23,UNREAD_NIFTI_LABEL_ONLY,UNREAD_NIFTI_LABEL_ONLY,UNRESOLVED,3,2135,3993,6128,11065,10211,7578,2,7,1,26101.18159916416,48815.93354822599",机器状态冲突,V3 以 final_state/evidence_state 统一覆盖
data_case_manifest.csv,139,UNRESOLVED,"Case3022,3,UNRESOLVED_FROM_SPLITS,LGE+C0+T2,True,True,True,481x482x5,0.7291x0.7291x14,UNREAD_NIFTI_LABEL_ONLY,UNREAD_NIFTI_LABEL_ONLY,UNRESOLVED,5,4797,928,5725,19621,15410,15136,1,30,1,35697.047918051256,6905.7453550034",机器状态冲突,V3 以 final_state/evidence_state 统一覆盖
data_case_manifest.csv,140,UNRESOLVED,"Case3023,3,UNRESOLVED_FROM_SPLITS,LGE+C0+T2,True,True,True,481x479x3,0.7292x0.7292x23,UNREAD_NIFTI_LABEL_ONLY,UNREAD_NIFTI_LABEL_ONLY,UNRESOLVED,3,1935,764,2699,9856,5919,12699,1,10,1,23662.598945759255,9342.752245250682",机器状态冲突,V3 以 final_state/evidence_state 统一覆盖
data_case_manifest.csv,141,UNRESOLVED,"Case3024,3,UNRESOLVED_FROM_SPLITS,LGE+C0+T2,True,True,True,408x392x4,0.75x0.75x12,UNREAD_NIFTI_LABEL_ONLY,UNREAD_NIFTI_LABEL_ONLY,UNRESOLVED,4,3697,4423,8120,17172,7991,7679,1,1,1,24954.75396645069,29855.25474536419,0.47",机器状态冲突,V3 以 final_state/evidence_state 统一覆盖
data_case_manifest.csv,142,UNRESOLVED,"Case3025,3,UNRESOLVED_FROM_SPLITS,LGE+C0+T2,True,True,True,485x478x4,0.7617x0.7617x14,UNREAD_NIFTI_LABEL_ONLY,UNREAD_NIFTI_LABEL_ONLY,UNRESOLVED,4,7858,2326,10184,18323,13289,12028,1,7,1,63830.658188502275,18894.13476030",机器状态冲突,V3 以 final_state/evidence_state 统一覆盖
data_case_manifest.csv,143,UNRESOLVED,"Case3026,3,UNRESOLVED_FROM_SPLITS,LGE+C0+T2,True,True,True,474x471x5,0.7291x0.7291x14,UNREAD_NIFTI_LABEL_ONLY,UNREAD_NIFTI_LABEL_ONLY,UNRESOLVED,5,4353,1828,6181,15650,10926,11221,1,17,1,32393.008166005475,13603.12863024",机器状态冲突,V3 以 final_state/evidence_state 统一覆盖
data_case_manifest.csv,144,UNRESOLVED,"Case3027,3,UNRESOLVED_FROM_SPLITS,LGE+C0+T2,True,True,True,454x455x3,0.7542x0.7542x23,UNREAD_NIFTI_LABEL_ONLY,UNREAD_NIFTI_LABEL_ONLY,UNRESOLVED,3,454,4900,5354,13954,7884,10716,2,1,2,5939.7014264491045,64106.90966872381",机器状态冲突,V3 以 final_state/evidence_state 统一覆盖
data_case_manifest.csv,145,UNRESOLVED,"Case3028,3,UNRESOLVED_FROM_SPLITS,LGE+C0+T2,True,True,True,512x515x3,0.7414x0.7414x23,UNREAD_NIFTI_LABEL_ONLY,UNREAD_NIFTI_LABEL_ONLY,UNRESOLVED,3,3267,2494,5761,11671,10138,4318,3,9,3,41305.698034154004,31532.4183952188",机器状态冲突,V3 以 final_state/evidence_state 统一覆盖
data_case_manifest.csv,146,UNRESOLVED,"Case3029,3,UNRESOLVED_FROM_SPLITS,LGE+C0+T2,True,True,True,432x428x5,0.7407x0.7407x12,UNREAD_NIFTI_LABEL_ONLY,UNREAD_NIFTI_LABEL_ONLY,UNRESOLVED,5,2649,3053,5702,13017,13135,11030,1,18,1,17441.978323547675,20102.06108787",机器状态冲突,V3 以 final_state/evidence_state 统一覆盖
data_case_manifest.csv,147,UNRESOLVED,"Case3030,3,UNRESOLVED_FROM_SPLITS,LGE+C0+T2,True,True,True,481x474x4,0.7617x0.7617x16,UNREAD_NIFTI_LABEL_ONLY,UNREAD_NIFTI_LABEL_ONLY,UNRESOLVED,4,7890,3049,10939,16981,14001,6130,1,26,1,73246.4163890836,28305.2374613835",机器状态冲突,V3 以 final_state/evidence_state 统一覆盖
data_case_manifest.csv,148,UNRESOLVED,"Case3031,3,UNRESOLVED_FROM_SPLITS,LGE+C0+T2,True,True,True,452x444x5,0.7292x0.7292x12,UNREAD_NIFTI_LABEL_ONLY,UNREAD_NIFTI_LABEL_ONLY,UNRESOLVED,5,4542,1444,5986,21727,9835,9591,1,25,1,28978.90322315173,9213.019871032828",机器状态冲突,V3 以 final_state/evidence_state 统一覆盖
data_case_manifest.csv,149,UNRESOLVED,"Case3032,3,UNRESOLVED_FROM_SPLITS,LGE+C0+T2,True,True,True,481x479x3,0.7291x0.7291x23,UNREAD_NIFTI_LABEL_ONLY,UNREAD_NIFTI_LABEL_ONLY,UNRESOLVED,3,0,2478,2478,11229,7331,10937,0,1,1,0.0,30294.486183947913,0.2206786000534",机器状态冲突,V3 以 final_state/evidence_state 统一覆盖
data_case_manifest.csv,150,UNRESOLVED,"Case3033,3,UNRESOLVED_FROM_SPLITS,LGE+C0+T2,True,True,True,481x479x6,0.7291x0.7291x12,UNREAD_NIFTI_LABEL_ONLY,UNREAD_NIFTI_LABEL_ONLY,UNRESOLVED,6,7406,1775,9181,24343,14571,25149,1,12,2,47238.841204446224,11321.75845772",机器状态冲突,V3 以 final_state/evidence_state 统一覆盖
data_case_manifest.csv,151,UNRESOLVED,"Case3034,3,UNRESOLVED_FROM_SPLITS,LGE+C0+T2,True,True,True,462x458x4,0.7291x0.7291x23,UNREAD_NIFTI_LABEL_ONLY,UNREAD_NIFTI_LABEL_ONLY,UNRESOLVED,4,2826,2038,4864,13935,11358,10500,1,11,1,34548.92338788236,24915.324085104",机器状态冲突,V3 以 final_state/evidence_state 统一覆盖
data_case_manifest.csv,152,UNRESOLVED,"Case3035,3,UNRESOLVED_FROM_SPLITS,LGE+C0+T2,True,True,True,505x502x3,0.7291x0.7291x23,UNREAD_NIFTI_LABEL_ONLY,UNREAD_NIFTI_LABEL_ONLY,UNRESOLVED,3,616,3204,3820,11987,6597,11946,2,1,2,7530.8333482117305,39170.11371375062",机器状态冲突,V3 以 final_state/evidence_state 统一覆盖
data_case_manifest.csv,153,UNRESOLVED,"Case3036,3,UNRESOLVED_FROM_SPLITS,LGE+C0+T2,True,True,True,483x483x4,0.7617x0.7617x14,UNREAD_NIFTI_LABEL_ONLY,UNREAD_NIFTI_LABEL_ONLY,UNRESOLVED,4,4108,2927,7035,16452,9341,9900,1,9,1,33369.34210386244,23776.06239970919,",机器状态冲突,V3 以 final_state/evidence_state 统一覆盖
data_case_manifest.csv,154,UNRESOLVED,"Case3037,3,UNRESOLVED_FROM_SPLITS,LGE+C0+T2,True,True,True,480x478x3,0.7291x0.7291x14,UNREAD_NIFTI_LABEL_ONLY,UNREAD_NIFTI_LABEL_ONLY,UNRESOLVED,3,3400,3125,6525,14027,6673,4834,1,6,2,25301.218758814113,23254.79665332179",机器状态冲突,V3 以 final_state/evidence_state 统一覆盖
data_case_manifest.csv,155,UNRESOLVED,"Case3038,3,UNRESOLVED_FROM_SPLITS,LGE+C0+T2,True,True,True,506x508x3,0.7422x0.7422x14,UNREAD_NIFTI_LABEL_ONLY,UNREAD_NIFTI_LABEL_ONLY,UNRESOLVED,3,8515,1585,10100,20721,12440,9641,1,33,2,65665.89092093636,12223.186977062",机器状态冲突,V3 以 final_state/evidence_state 统一覆盖
data_case_manifest.csv,156,UNRESOLVED,"Case3039,3,UNRESOLVED_FROM_SPLITS,LGE+C0+T2,True,True,True,473x472x3,0.7291x0.7291x23,UNREAD_NIFTI_LABEL_ONLY,UNREAD_NIFTI_LABEL_ONLY,UNRESOLVED,3,3017,1647,4664,11025,9101,9186,2,9,1,36883.96481717952,20135.197233640924",机器状态冲突,V3 以 final_state/evidence_state 统一覆盖
data_case_manifest.csv,157,UNRESOLVED,"Case3040,3,UNRESOLVED_FROM_SPLITS,LGE+C0+T2,True,True,True,498x495x3,0.7291x0.7291x23,UNREAD_NIFTI_LABEL_ONLY,UNREAD_NIFTI_LABEL_ONLY,UNRESOLVED,3,2794,324,3118,10696,7513,11192,1,10,1,34157.70556818017,3961.022406617886",机器状态冲突,V3 以 final_state/evidence_state 统一覆盖
data_case_manifest.csv,158,UNRESOLVED,"Case3041,3,UNRESOLVED_FROM_SPLITS,LGE+C0+T2,True,True,True,474x462x3,0.7292x0.7292x23,UNREAD_NIFTI_LABEL_ONLY,UNREAD_NIFTI_LABEL_ONLY,UNRESOLVED,3,2955,679,3634,12605,7815,9759,1,18,1,36135.90392048146,8303.30922572146,0",机器状态冲突,V3 以 final_state/evidence_state 统一覆盖
data_case_manifest.csv,159,UNRESOLVED,"Case3042,3,UNRESOLVED_FROM_SPLITS,LGE+C0+T2,True,True,True,512x505x3,0.7414x0.7414x23,UNREAD_NIFTI_LABEL_ONLY,UNREAD_NIFTI_LABEL_ONLY,UNRESOLVED,3,4672,2158,6830,12591,9987,7288,1,35,3,59069.54062092589,27284.26127139513",机器状态冲突,V3 以 final_state/evidence_state 统一覆盖
data_case_manifest.csv,160,UNRESOLVED,"Case3043,3,UNRESOLVED_FROM_SPLITS,LGE+C0+T2,True,True,True,476x475x3,0.7291x0.7291x23,UNREAD_NIFTI_LABEL_ONLY,UNREAD_NIFTI_LABEL_ONLY,UNRESOLVED,3,2715,1056,3771,10985,9333,11578,1,9,1,33191.9007221221,12909.998954902741",机器状态冲突,V3 以 final_state/evidence_state 统一覆盖
data_case_manifest.csv,161,UNRESOLVED,"Case3044,3,UNRESOLVED_FROM_SPLITS,LGE+C0+T2,True,True,True,501x499x3,0.7291x0.7291x23,UNREAD_NIFTI_LABEL_ONLY,UNREAD_NIFTI_LABEL_ONLY,UNRESOLVED,3,5781,263,6044,12546,8128,9181,1,20,1,70674.92077330075,3215.274894201366,",机器状态冲突,V3 以 final_state/evidence_state 统一覆盖
data_case_manifest.csv,162,UNRESOLVED,"Case3045,3,UNRESOLVED_FROM_SPLITS,LGE+C0+T2,True,True,True,518x504x3,0.7422x0.7422x23,UNREAD_NIFTI_LABEL_ONLY,UNREAD_NIFTI_LABEL_ONLY,UNRESOLVED,3,2623,1278,3901,11492,7462,8690,1,13,1,33231.764221191406,16191.4581298828",机器状态冲突,V3 以 final_state/evidence_state 统一覆盖
data_case_manifest.csv,163,UNRESOLVED,"Case5001,5,UNRESOLVED_FROM_SPLITS,LGE+C0+T2,True,True,True,288x288x5,1.25x1.25x10,UNREAD_NIFTI_LABEL_ONLY,UNREAD_NIFTI_LABEL_ONLY,UNRESOLVED,5,0,0,0,6685,9231,8574,0,0,0,0.0,0.0,0.0,scar_empty",机器状态冲突,V3 以 final_state/evidence_state 统一覆盖
data_case_manifest.csv,164,UNRESOLVED,"Case5002,5,UNRESOLVED_FROM_SPLITS,LGE+C0+T2,True,True,True,256x256x6,1.367x1.367x10,UNREAD_NIFTI_LABEL_ONLY,UNREAD_NIFTI_LABEL_ONLY,UNRESOLVED,6,608,0,608,8607,11454,4084,1,0,1,11364.74609375,0.0,0.0706401766004415,scar_",机器状态冲突,V3 以 final_state/evidence_state 统一覆盖
data_case_manifest.csv,165,UNRESOLVED,"Case5003,5,UNRESOLVED_FROM_SPLITS,LGE+C0+T2,True,True,True,256x256x7,1.316x1.316x8,UNREAD_NIFTI_LABEL_ONLY,UNREAD_NIFTI_LABEL_ONLY,UNRESOLVED,7,1293,0,1293,7932,10690,3846,1,0,1,17908.586916038537,0.0,0.1630105900151286,",机器状态冲突,V3 以 final_state/evidence_state 统一覆盖
data_case_manifest.csv,166,UNRESOLVED,"Case5005,5,UNRESOLVED_FROM_SPLITS,LGE+C0+T2,True,True,True,256x256x6,1.367x1.367x10,UNREAD_NIFTI_LABEL_ONLY,UNREAD_NIFTI_LABEL_ONLY,UNRESOLVED,6,5585,0,5585,12050,12282,5910,1,0,1,104394.91271972656,0.0,0.463485477178423",机器状态冲突,V3 以 final_state/evidence_state 统一覆盖
data_case_manifest.csv,167,UNRESOLVED,"Case5006,5,UNRESOLVED_FROM_SPLITS,LGE+C0+T2,True,True,True,288x288x3,1.25x1.25x10,UNREAD_NIFTI_LABEL_ONLY,UNREAD_NIFTI_LABEL_ONLY,UNRESOLVED,3,786,0,786,3176,3546,4379,1,0,1,12281.25,0.0,0.24748110831234257,scar_nonempty",机器状态冲突,V3 以 final_state/evidence_state 统一覆盖
data_case_manifest.csv,168,UNRESOLVED,"Case5007,5,UNRESOLVED_FROM_SPLITS,LGE+C0+T2,True,True,True,288x288x7,1.25x1.25x10,UNREAD_NIFTI_LABEL_ONLY,UNREAD_NIFTI_LABEL_ONLY,UNRESOLVED,7,0,0,0,9689,13713,4793,0,0,0,0.0,0.0,0.0,scar_empty",机器状态冲突,V3 以 final_state/evidence_state 统一覆盖
data_case_manifest.csv,169,UNRESOLVED,"Case5010,5,UNRESOLVED_FROM_SPLITS,LGE+C0+T2,True,True,True,288x288x4,1.367x1.367x10,UNREAD_NIFTI_LABEL_ONLY,UNREAD_NIFTI_LABEL_ONLY,UNRESOLVED,4,160,0,160,5185,3617,3689,2,0,2,2990.72265625,0.0,0.03085824493731919,scar_n",机器状态冲突,V3 以 final_state/evidence_state 统一覆盖
data_case_manifest.csv,170,UNRESOLVED,"Case6001,6,UNRESOLVED_FROM_SPLITS,LGE+C0+T2,True,True,True,288x288x8,1.25x1.25x10,UNREAD_NIFTI_LABEL_ONLY,UNREAD_NIFTI_LABEL_ONLY,UNRESOLVED,8,1590,0,1590,7092,12180,3004,1,0,1,24843.75,0.0,0.22419627749576987,scar_nonem",机器状态冲突,V3 以 final_state/evidence_state 统一覆盖
data_case_manifest.csv,171,UNRESOLVED,"Case6002,6,UNRESOLVED_FROM_SPLITS,LGE+C0+T2,True,True,True,288x288x8,1.25x1.25x10,UNREAD_NIFTI_LABEL_ONLY,UNREAD_NIFTI_LABEL_ONLY,UNRESOLVED,8,1493,0,1493,6861,8218,3902,1,0,1,23328.125,0.0,0.21760676286255648,scar_nonem",机器状态冲突,V3 以 final_state/evidence_state 统一覆盖
data_case_manifest.csv,172,UNRESOLVED,"Case6003,6,UNRESOLVED_FROM_SPLITS,LGE+C0+T2,True,True,True,288x288x7,1.25x1.25x10,UNREAD_NIFTI_LABEL_ONLY,UNREAD_NIFTI_LABEL_ONLY,UNRESOLVED,7,2145,0,2145,6923,12804,8740,3,0,3,33515.625,0.0,0.30983677596417736,scar_none",机器状态冲突,V3 以 final_state/evidence_state 统一覆盖
data_case_manifest.csv,173,UNRESOLVED,"Case6004,6,UNRESOLVED_FROM_SPLITS,LGE+C0+T2,True,True,True,256x256x8,1.367x1.367x10,UNREAD_NIFTI_LABEL_ONLY,UNREAD_NIFTI_LABEL_ONLY,UNRESOLVED,8,447,0,447,6938,13516,5060,2,0,2,8355.331420898438,0.0,0.06442778898818104,s",机器状态冲突,V3 以 final_state/evidence_state 统一覆盖
data_case_manifest.csv,174,UNRESOLVED,"Case6005,6,UNRESOLVED_FROM_SPLITS,LGE+C0+T2,True,True,True,448x448x8,0.7045x0.7045x8,UNREAD_NIFTI_LABEL_ONLY,UNREAD_NIFTI_LABEL_ONLY,UNRESOLVED,8,609,0,609,18771,26813,21782,1,0,1,2418.384185923034,0.0,0.0324436630973309",机器状态冲突,V3 以 final_state/evidence_state 统一覆盖
data_case_manifest.csv,175,UNRESOLVED,"Case6006,6,UNRESOLVED_FROM_SPLITS,LGE+C0+T2,True,True,True,288x288x12,1.25x1.25x10,UNREAD_NIFTI_LABEL_ONLY,UNREAD_NIFTI_LABEL_ONLY,UNRESOLVED,12,2049,0,2049,15417,53458,12235,4,0,4,32015.625,0.0,0.1329052344814166,scar_n",机器状态冲突,V3 以 final_state/evidence_state 统一覆盖
data_case_manifest.csv,176,UNRESOLVED,"Case6008,6,UNRESOLVED_FROM_SPLITS,LGE+C0+T2,True,True,True,288x288x9,1.25x1.25x10,UNREAD_NIFTI_LABEL_ONLY,UNREAD_NIFTI_LABEL_ONLY,UNRESOLVED,9,0,0,0,11837,17982,7443,0,0,0,0.0,0.0,0.0,scar_empty",机器状态冲突,V3 以 final_state/evidence_state 统一覆盖
data_case_manifest.csv,177,UNRESOLVED,"Case6009,6,UNRESOLVED_FROM_SPLITS,LGE+C0+T2,True,True,True,288x288x7,1.25x1.25x10,UNREAD_NIFTI_LABEL_ONLY,UNREAD_NIFTI_LABEL_ONLY,UNRESOLVED,7,1259,0,1259,6684,11421,4573,3,0,3,19671.875,0.0,0.18836026331538,scar_nonempt",机器状态冲突,V3 以 final_state/evidence_state 统一覆盖
data_case_manifest.csv,178,UNRESOLVED,"Case6010,6,UNRESOLVED_FROM_SPLITS,LGE+C0+T2,True,True,True,288x288x7,1.25x1.25x10,UNREAD_NIFTI_LABEL_ONLY,UNREAD_NIFTI_LABEL_ONLY,UNRESOLVED,7,1559,0,1559,6169,11308,4256,2,0,2,24359.375,0.0,0.25271518884746313,scar_none",机器状态冲突,V3 以 final_state/evidence_state 统一覆盖
data_case_manifest.csv,179,UNRESOLVED,"Case7001,7,UNRESOLVED_FROM_SPLITS,LGE+C0+T2,True,True,True,200x256x7,1.562x1.562x8,UNREAD_NIFTI_LABEL_ONLY,UNREAD_NIFTI_LABEL_ONLY,UNRESOLVED,7,373,0,373,6419,7701,6668,3,0,3,7285.15625,0.0,0.05810873967907774,scar_nonem",机器状态冲突,V3 以 final_state/evidence_state 统一覆盖
data_case_manifest.csv,180,UNRESOLVED,"Case7002,7,UNRESOLVED_FROM_SPLITS,LGE+C0+T2,True,True,True,200x256x8,1.406x1.406x8,UNREAD_NIFTI_LABEL_ONLY,UNREAD_NIFTI_LABEL_ONLY,UNRESOLVED,8,667,0,667,7684,11480,7733,3,0,3,10552.1484375,0.0,0.08680374804789172,scar_n",机器状态冲突,V3 以 final_state/evidence_state 统一覆盖
data_case_manifest.csv,181,UNRESOLVED,"Case7004,7,UNRESOLVED_FROM_SPLITS,LGE+C0+T2,True,True,True,200x256x8,1.641x1.641x8,UNREAD_NIFTI_LABEL_ONLY,UNREAD_NIFTI_LABEL_ONLY,UNRESOLVED,8,796,0,796,5471,8835,5692,2,0,2,17140.4296875,0.0,0.1454944251507951,scar_non",机器状态冲突,V3 以 final_state/evidence_state 统一覆盖
data_case_manifest.csv,182,UNRESOLVED,"Case7005,7,UNRESOLVED_FROM_SPLITS,LGE+C0+T2,True,True,True,200x256x6,1.406x1.406x8,UNREAD_NIFTI_LABEL_ONLY,UNREAD_NIFTI_LABEL_ONLY,UNRESOLVED,6,0,0,0,6629,12450,4870,0,0,0,0.0,0.0,0.0,scar_empty",机器状态冲突,V3 以 final_state/evidence_state 统一覆盖
data_case_manifest.csv,183,UNRESOLVED,"Case7006,7,UNRESOLVED_FROM_SPLITS,LGE+C0+T2,True,True,True,200x256x9,1.484x1.484x8,UNREAD_NIFTI_LABEL_ONLY,UNREAD_NIFTI_LABEL_ONLY,UNRESOLVED,9,0,0,0,11309,31938,3958,0,0,0,0.0,0.0,0.0,scar_empty",机器状态冲突,V3 以 final_state/evidence_state 统一覆盖
data_case_manifest.csv,184,UNRESOLVED,"Case7008,7,UNRESOLVED_FROM_SPLITS,LGE+C0+T2,True,True,True,200x256x6,1.406x1.406x8,UNREAD_NIFTI_LABEL_ONLY,UNREAD_NIFTI_LABEL_ONLY,UNRESOLVED,6,1475,0,1475,5867,8569,5028,1,0,1,23334.9609375,0.0,0.25140617010397137,scar_",机器状态冲突,V3 以 final_state/evidence_state 统一覆盖
data_case_manifest.csv,185,UNRESOLVED,"Case7009,7,UNRESOLVED_FROM_SPLITS,LGE+C0+T2,True,True,True,200x256x7,1.406x1.406x8,UNREAD_NIFTI_LABEL_ONLY,UNREAD_NIFTI_LABEL_ONLY,UNRESOLVED,7,1392,0,1392,6306,12055,8493,1,0,1,22021.875,0.0,0.22074215033301617,scar_non",机器状态冲突,V3 以 final_state/evidence_state 统一覆盖
data_case_manifest.csv,186,UNRESOLVED,"Case7010,7,UNRESOLVED_FROM_SPLITS,LGE+C0+T2,True,True,True,200x256x5,1.484x1.484x8,UNREAD_NIFTI_LABEL_ONLY,UNREAD_NIFTI_LABEL_ONLY,UNRESOLVED,5,0,0,0,5509,6165,4630,0,0,0,0.0,0.0,0.0,scar_empty",机器状态冲突,V3 以 final_state/evidence_state 统一覆盖
data_case_manifest.csv,187,UNRESOLVED,"Case8001,8,UNRESOLVED_FROM_SPLITS,LGE+C0+T2,True,True,True,192x256x8,1.484x1.484x11.7,UNREAD_NIFTI_LABEL_ONLY,UNREAD_NIFTI_LABEL_ONLY,UNRESOLVED,8,1271,0,1271,1271,0,0,5,0,5,32765.640945342602,0.0,1.0,scar_nonempty",机器状态冲突,V3 以 final_state/evidence_state 统一覆盖
data_case_manifest.csv,188,UNRESOLVED,"Case8002,8,UNRESOLVED_FROM_SPLITS,LGE+C0+T2,True,True,True,192x256x6,1.484x1.484x10.4,UNREAD_NIFTI_LABEL_ONLY,UNREAD_NIFTI_LABEL_ONLY,UNRESOLVED,6,506,0,506,506,0,0,2,0,2,11595.010403578635,0.0,1.0,scar_nonempty",机器状态冲突,V3 以 final_state/evidence_state 统一覆盖
data_case_manifest.csv,189,UNRESOLVED,"Case8003,8,UNRESOLVED_FROM_SPLITS,LGE+C0+T2,True,True,True,192x256x8,1.367x1.367x11.25,UNREAD_NIFTI_LABEL_ONLY,UNREAD_NIFTI_LABEL_ONLY,UNRESOLVED,8,2366,0,2366,2366,0,0,1,0,1,49753.496277480735,0.0,1.0,scar_nonempty",机器状态冲突,V3 以 final_state/evidence_state 统一覆盖
data_case_manifest.csv,190,UNRESOLVED,"Case8004,8,UNRESOLVED_FROM_SPLITS,LGE+C0+T2,True,True,True,192x256x8,1.484x1.484x11.7,UNREAD_NIFTI_LABEL_ONLY,UNREAD_NIFTI_LABEL_ONLY,UNRESOLVED,8,538,0,538,538,0,0,1,0,1,13869.327166478615,0.0,1.0,scar_nonempty",机器状态冲突,V3 以 final_state/evidence_state 统一覆盖
data_case_manifest.csv,191,UNRESOLVED,"Case8005,8,UNRESOLVED_FROM_SPLITS,LGE+C0+T2,True,True,True,192x256x8,1.484x1.484x10,UNREAD_NIFTI_LABEL_ONLY,UNREAD_NIFTI_LABEL_ONLY,UNRESOLVED,8,824,0,824,824,0,0,1,0,1,18155.76171875,0.0,1.0,scar_nonempty",机器状态冲突,V3 以 final_state/evidence_state 统一覆盖
data_case_manifest.csv,192,UNRESOLVED,"Case8006,8,UNRESOLVED_FROM_SPLITS,LGE+C0+T2,True,True,True,192x256x8,1.484x1.484x11.7,UNREAD_NIFTI_LABEL_ONLY,UNREAD_NIFTI_LABEL_ONLY,UNRESOLVED,8,1190,0,1190,1190,0,0,3,0,3,30677.50554427039,0.0,1.0,scar_nonempty",机器状态冲突,V3 以 final_state/evidence_state 统一覆盖
data_case_manifest.csv,193,UNRESOLVED,"Case8007,8,UNRESOLVED_FROM_SPLITS,LGE+C0+T2,True,True,True,192x256x8,1.406x1.406x10,UNREAD_NIFTI_LABEL_ONLY,UNREAD_NIFTI_LABEL_ONLY,UNRESOLVED,8,1431,0,1431,1431,0,0,2,0,2,28298.59208066482,0.0,1.0,scar_nonempty",机器状态冲突,V3 以 final_state/evidence_state 统一覆盖
data_case_manifest.csv,194,UNRESOLVED,"Case8008,8,UNRESOLVED_FROM_SPLITS,LGE+C0+T2,True,True,True,192x256x8,1.406x1.406x11.7,UNREAD_NIFTI_LABEL_ONLY,UNREAD_NIFTI_LABEL_ONLY,UNRESOLVED,8,1390,0,1390,1390,0,0,2,0,2,32160.719870589674,0.0,1.0,scar_nonempty",机器状态冲突,V3 以 final_state/evidence_state 统一覆盖
data_case_manifest.csv,195,UNRESOLVED,"Case8009,8,UNRESOLVED_FROM_SPLITS,LGE+C0+T2,True,True,True,192x256x6,1.484x1.484x11.7,UNREAD_NIFTI_LABEL_ONLY,UNREAD_NIFTI_LABEL_ONLY,UNRESOLVED,6,1117,0,1117,1117,0,0,1,0,1,28795.61049248441,0.0,1.0,scar_nonempty",机器状态冲突,V3 以 final_state/evidence_state 统一覆盖
